,temperature_2m_mean,city,,,,,,,,,
4737,25.3,Colombo,,,,,,,,,
4738,25.5,Colombo,,,,,,,,,
4739,25.9,Colombo,,,,,,,,,
4740,26,Colombo,,,,,,,,,
4741,24.7,Colombo,,,,,,,,,
4742,25.5,Colombo,,,,,,,,,
4743,26,Colombo,,,,,,,,,
4744,25.7,Colombo,,,,,,,,,
4745,26.2,Colombo,,,,,,,,,
4746,25.7,Colombo,,,,,,,,,
4747,25.4,Colombo,,,,,,,,,
4748,25.1,Colombo,,,,,,,,,
4749,25.4,Colombo,,,,,,,,,
4750,25.9,Colombo,,,,,,,,,
4751,26.1,Colombo,,,,,,,,,
4752,26.6,Colombo,,,,,,,,,
4753,25.6,Colombo,,,,,,,,,
4754,25.5,Colombo,,,,,,,,,
4755,25.9,Colombo,,,,,,,,,
4756,25.7,Colombo,,,,,,,,,
4757,25,Colombo,,,,,,,,,
4758,24.9,Colombo,,,,,,,,,
4759,24.8,Colombo,,,,,,,,,
4760,25.3,Colombo,,,,,,,,,
4761,26.2,Colombo,,,,,,,,,
4762,26,Colombo,,,,,,,,,
4763,25.9,Colombo,,,,,,,,,
4764,25.6,Colombo,,,,,,,,,
4765,26,Colombo,,,,,,,,,
4766,25.2,Colombo,,,,,,,,,
4767,26.1,Colombo,,,,,,,,,
4768,24.9,Colombo,,,,,,,,,
4769,24.4,Colombo,,,,,,,,,
4770,25.6,Colombo,,,,,,,,,
4771,24.9,Colombo,,,,,,,,,
4772,25.9,Colombo,,,,,,,,,
4773,26,Colombo,,,,,,,,,
4774,25.6,Colombo,,,,,,,,,
4775,25.7,Colombo,,,,,,,,,
4776,25.4,Colombo,,,,,,,,,
4777,25.8,Colombo,,,,,,,,,
4778,25.2,Colombo,,,,,,,,,
4779,25.4,Colombo,,,,,,,,,
4780,25.4,Colombo,,,,,,,,,
4781,25.4,Colombo,,,,,,,,,
4782,26.1,Colombo,,,,,,,,,
4783,26.6,Colombo,,,,,,,,,
4784,25.9,Colombo,,,,,,,,,
4785,26.2,Colombo,,,,,,,,,
4786,26.8,Colombo,,,,,,,,,
4787,26.5,Colombo,,,,,,,,,
4788,26.1,Colombo,,,,,,,,,
4789,26,Colombo,,,,,,,,,
4790,26.3,Colombo,,,,,,,,,
4791,26.4,Colombo,,,,,,,,,
4792,26.1,Colombo,,,,,,,,,
4793,25.9,Colombo,,,,,,,,,
4794,26.2,Colombo,,,,,,,,,
4795,27.5,Colombo,,,,,,,,,
4796,27.8,Colombo,,,,,,,,,
4797,26.6,Colombo,,,,,,,,,
4798,26.4,Colombo,,,,,,,,,
4799,27.1,Colombo,,,,,,,,,
4800,26.8,Colombo,,,,,,,,,
4801,26.9,Colombo,,,,,,,,,
4802,27.4,Colombo,,,,,,,,,
4803,27.5,Colombo,,,,,,,,,
4804,27.2,Colombo,,,,,,,,,
4805,27.8,Colombo,,,,,,,,,
4806,27.2,Colombo,,,,,,,,,
4807,27,Colombo,,,,,,,,,
4808,27.6,Colombo,,,,,,,,,
4809,27.7,Colombo,,,,,,,,,
4810,26.6,Colombo,,,,,,,,,
4811,26.6,Colombo,,,,,,,,,
4812,27.1,Colombo,,,,,,,,,
4813,26.9,Colombo,,,,,,,,,
4814,28.1,Colombo,,,,,,,,,
4815,28.2,Colombo,,,,,,,,,
4816,26.5,Colombo,,,,,,,,,
4817,27.1,Colombo,,,,,,,,,
4818,27.9,Colombo,,,,,,,,,
4819,26.9,Colombo,,,,,,,,,
4820,26.4,Colombo,,,,,,,,,
4821,26.8,Colombo,,,,,,,,,
4822,26.6,Colombo,,,,,,,,,
4823,27.6,Colombo,,,,,,,,,
4824,27.4,Colombo,,,,,,,,,
4825,26.8,Colombo,,,,,,,,,
4826,26.6,Colombo,,,,,,,,,
4827,27.4,Colombo,,,,,,,,,
4828,27.6,Colombo,,,,,,,,,
4829,27.1,Colombo,,,,,,,,,
4830,27.2,Colombo,,,,,,,,,
4831,27.5,Colombo,,,,,,,,,
4832,27.2,Colombo,,,,,,,,,
4833,27.9,Colombo,,,,,,,,,
4834,28,Colombo,,,,,,,,,
4835,27.8,Colombo,,,,,,,,,
4836,27.3,Colombo,,,,,,,,,
4837,28.1,Colombo,,,,,,,,,
4838,27.2,Colombo,,,,,,,,,
4839,27.4,Colombo,,,,,,,,,
4840,27,Colombo,,,,,,,,,
4841,26.6,Colombo,,,,,,,,,
4842,27.6,Colombo,,,,,,,,,
4843,27.6,Colombo,,,,,,,,,
4844,27.9,Colombo,,,,,,,,,
4845,26.7,Colombo,,,,,,,,,
4846,27.9,Colombo,,,,,,,,,
4847,28.3,Colombo,,,,,,,,,
4848,28.5,Colombo,,,,,,,,,
4849,29,Colombo,,,,,,,,,
4850,28.5,Colombo,,,,,,,,,
4851,28.3,Colombo,,,,,,,,,
4852,28,Colombo,,,,,,,,,
4853,27.9,Colombo,,,,,,,,,
4854,28.7,Colombo,,,,,,,,,
4855,29,Colombo,,,,,,,,,
4856,28.9,Colombo,,,,,,,,,
4857,28.7,Colombo,,,,,,,,,
4858,28.3,Colombo,,,,,,,,,
4859,28.5,Colombo,,,,,,,,,
4860,28.4,Colombo,,,,,,,,,
4861,27.9,Colombo,,,,,,,,,
4862,27,Colombo,,,,,,,,,
4863,27,Colombo,,,,,,,,,
4864,27.1,Colombo,,,,,,,,,
4865,27.2,Colombo,,,,,,,,,
4866,26.6,Colombo,,,,,,,,,
4867,26.9,Colombo,,,,,,,,,
4868,26.5,Colombo,,,,,,,,,
4869,27.1,Colombo,,,,,,,,,
4870,26.4,Colombo,,,,,,,,,
4871,27.5,Colombo,,,,,,,,,
4872,26.5,Colombo,,,,,,,,,
4873,26.9,Colombo,,,,,,,,,
4874,27.9,Colombo,,,,,,,,,
4875,27.9,Colombo,,,,,,,,,
4876,27.1,Colombo,,,,,,,,,
4877,26.9,Colombo,,,,,,,,,
4878,27,Colombo,,,,,,,,,
4879,27.3,Colombo,,,,,,,,,
4880,27.9,Colombo,,,,,,,,,
4881,27.7,Colombo,,,,,,,,,
4882,28.3,Colombo,,,,,,,,,
4883,28.5,Colombo,,,,,,,,,
4884,28.4,Colombo,,,,,,,,,
4885,27.9,Colombo,,,,,,,,,
4886,27.1,Colombo,,,,,,,,,
4887,27.1,Colombo,,,,,,,,,
4888,26.8,Colombo,,,,,,,,,
4889,27.5,Colombo,,,,,,,,,
4890,27.9,Colombo,,,,,,,,,
4891,28.1,Colombo,,,,,,,,,
4892,28.1,Colombo,,,,,,,,,
4893,28.4,Colombo,,,,,,,,,
4894,28,Colombo,,,,,,,,,
4895,27.8,Colombo,,,,,,,,,
4896,28.1,Colombo,,,,,,,,,
4897,27.3,Colombo,,,,,,,,,
4898,27.3,Colombo,,,,,,,,,
4899,26.9,Colombo,,,,,,,,,
4900,27.1,Colombo,,,,,,,,,
4901,27.4,Colombo,,,,,,,,,
4902,27,Colombo,,,,,,,,,
4903,27.2,Colombo,,,,,,,,,
4904,27.7,Colombo,,,,,,,,,
4905,26.9,Colombo,,,,,,,,,
4906,27.1,Colombo,,,,,,,,,
4907,27.3,Colombo,,,,,,,,,
4908,27.8,Colombo,,,,,,,,,
4909,27.4,Colombo,,,,,,,,,
4910,26.9,Colombo,,,,,,,,,
4911,27,Colombo,,,,,,,,,
4912,27.4,Colombo,,,,,,,,,
4913,27.8,Colombo,,,,,,,,,
4914,28.2,Colombo,,,,,,,,,
4915,27.4,Colombo,,,,,,,,,
