,rain_sum,temperature_2m_mean,city,,,,,,,,
28405,5.2,25.3,Ratnapura,,,,,,,,
28406,1.5,25.9,Ratnapura,,,,,,,,
28407,7.5,25.7,Ratnapura,,,,,,,,
28408,7.5,24.8,Ratnapura,,,,,,,,
28409,6.3,24.6,Ratnapura,,,,,,,,
28410,2.3,25.1,Ratnapura,,,,,,,,
28411,3.3,25.5,Ratnapura,,,,,,,,
28412,14.7,24.8,Ratnapura,,,,,,,,
28413,8.1,25.2,Ratnapura,,,,,,,,
28414,2.5,25.4,Ratnapura,,,,,,,,
28415,10.2,25.4,Ratnapura,,,,,,,,
28416,4.8,25.1,Ratnapura,,,,,,,,
28417,3.7,24.9,Ratnapura,,,,,,,,
28418,3.2,25.5,Ratnapura,,,,,,,,
28419,8.9,25,Ratnapura,,,,,,,,
28420,3.5,25.6,Ratnapura,,,,,,,,
28421,5.1,25.4,Ratnapura,,,,,,,,
28422,11.5,25.1,Ratnapura,,,,,,,,
28423,11.1,24.7,Ratnapura,,,,,,,,
28424,7.8,24.4,Ratnapura,,,,,,,,
28425,4.8,25.1,Ratnapura,,,,,,,,
28426,7.6,25,Ratnapura,,,,,,,,
28427,3.8,25.6,Ratnapura,,,,,,,,
28428,8.4,24.9,Ratnapura,,,,,,,,
28429,22.1,24.4,Ratnapura,,,,,,,,
28430,0.4,25.3,Ratnapura,,,,,,,,
28431,6.8,25.5,Ratnapura,,,,,,,,
28432,9.6,25.7,Ratnapura,,,,,,,,
28433,17.8,23.9,Ratnapura,,,,,,,,
28434,4,25.1,Ratnapura,,,,,,,,
28435,5.3,25.3,Ratnapura,,,,,,,,
28436,22.1,24.5,Ratnapura,,,,,,,,
28437,4.9,24.3,Ratnapura,,,,,,,,
28438,13,24.2,Ratnapura,,,,,,,,
28439,5.5,24.6,Ratnapura,,,,,,,,
28440,0,25.2,Ratnapura,,,,,,,,
28441,16.2,24.6,Ratnapura,,,,,,,,
28442,13,24.6,Ratnapura,,,,,,,,
28443,11.4,24.7,Ratnapura,,,,,,,,
28444,11.6,24.6,Ratnapura,,,,,,,,
28445,15.8,24.5,Ratnapura,,,,,,,,
28446,19.1,24.6,Ratnapura,,,,,,,,
28447,8.9,24.2,Ratnapura,,,,,,,,
28448,13.2,24.6,Ratnapura,,,,,,,,
28449,8.4,24.6,Ratnapura,,,,,,,,
28450,28.6,24.1,Ratnapura,,,,,,,,
28451,20.4,24.5,Ratnapura,,,,,,,,
28452,17.4,24.5,Ratnapura,,,,,,,,
28453,30.1,24.2,Ratnapura,,,,,,,,
28454,3.5,24.7,Ratnapura,,,,,,,,
28455,3.5,24.3,Ratnapura,,,,,,,,
28456,0.3,24.8,Ratnapura,,,,,,,,
28457,0.9,24.7,Ratnapura,,,,,,,,
28458,1.5,24.8,Ratnapura,,,,,,,,
28459,0.4,24.8,Ratnapura,,,,,,,,
28460,0,25.3,Ratnapura,,,,,,,,
28461,2.7,25.3,Ratnapura,,,,,,,,
28462,0.6,25.1,Ratnapura,,,,,,,,
28463,2.8,25,Ratnapura,,,,,,,,
28464,3.1,25,Ratnapura,,,,,,,,
28465,1.9,25.5,Ratnapura,,,,,,,,
28466,2.5,25.4,Ratnapura,,,,,,,,
28467,1.3,25.5,Ratnapura,,,,,,,,
28468,1.6,25.8,Ratnapura,,,,,,,,
28469,1.7,25.5,Ratnapura,,,,,,,,
28470,1.8,25.6,Ratnapura,,,,,,,,
28471,1,25.4,Ratnapura,,,,,,,,
28472,0.3,25.1,Ratnapura,,,,,,,,
28473,2,25.2,Ratnapura,,,,,,,,
28474,2.4,25.4,Ratnapura,,,,,,,,
28475,14.6,24.8,Ratnapura,,,,,,,,
28476,28.2,23.9,Ratnapura,,,,,,,,
28477,17.9,23.7,Ratnapura,,,,,,,,
28478,5.6,24.4,Ratnapura,,,,,,,,
28479,5.2,25.5,Ratnapura,,,,,,,,
28480,14.4,24.6,Ratnapura,,,,,,,,
28481,48.2,23.9,Ratnapura,,,,,,,,
28482,1.5,24.2,Ratnapura,,,,,,,,
28483,6.6,25.1,Ratnapura,,,,,,,,
28484,12.7,23.9,Ratnapura,,,,,,,,
28485,6.3,24.3,Ratnapura,,,,,,,,
28486,3.9,24.8,Ratnapura,,,,,,,,
28487,7.6,24.4,Ratnapura,,,,,,,,
28488,8,23.8,Ratnapura,,,,,,,,
28489,5.9,24.2,Ratnapura,,,,,,,,
28490,11,24.3,Ratnapura,,,,,,,,
28491,4.5,24.7,Ratnapura,,,,,,,,
28492,5.1,24.6,Ratnapura,,,,,,,,
28493,32.9,24,Ratnapura,,,,,,,,
28494,9.2,24.6,Ratnapura,,,,,,,,
28495,16.6,23.7,Ratnapura,,,,,,,,
28496,11,24.1,Ratnapura,,,,,,,,
28497,12.2,24,Ratnapura,,,,,,,,
28498,3.9,24.3,Ratnapura,,,,,,,,
28499,13.6,24.6,Ratnapura,,,,,,,,
28500,9.7,23.9,Ratnapura,,,,,,,,
28501,8.2,24.5,Ratnapura,,,,,,,,
28502,2.1,25,Ratnapura,,,,,,,,
28503,6.9,24.8,Ratnapura,,,,,,,,
28504,14.3,24.1,Ratnapura,,,,,,,,
28505,7.2,23.7,Ratnapura,,,,,,,,
28506,0.3,24.6,Ratnapura,,,,,,,,
28507,4.3,24.7,Ratnapura,,,,,,,,
28508,1.8,24.7,Ratnapura,,,,,,,,
28509,2.1,24.2,Ratnapura,,,,,,,,
28510,0.6,24.3,Ratnapura,,,,,,,,
28511,2.3,24.5,Ratnapura,,,,,,,,
28512,0.2,24.8,Ratnapura,,,,,,,,
28513,1.5,24.8,Ratnapura,,,,,,,,
28514,8.5,24.3,Ratnapura,,,,,,,,
28515,4.3,24.6,Ratnapura,,,,,,,,
28516,17.3,24,Ratnapura,,,,,,,,
28517,10.5,24.5,Ratnapura,,,,,,,,
28518,7.3,24.4,Ratnapura,,,,,,,,
28519,8.6,24.2,Ratnapura,,,,,,,,
28520,10.4,24.5,Ratnapura,,,,,,,,
28521,4.9,24.1,Ratnapura,,,,,,,,
28522,1.1,24.5,Ratnapura,,,,,,,,
28523,1.4,24.8,Ratnapura,,,,,,,,
28524,3.8,24.7,Ratnapura,,,,,,,,
28525,3.7,24.7,Ratnapura,,,,,,,,
28526,4.3,24.6,Ratnapura,,,,,,,,
28527,3.3,24.4,Ratnapura,,,,,,,,
28528,2.8,24.5,Ratnapura,,,,,,,,
28529,4.4,24.6,Ratnapura,,,,,,,,
28530,3.8,25.1,Ratnapura,,,,,,,,
28531,1.6,25.5,Ratnapura,,,,,,,,
28532,3.7,24.9,Ratnapura,,,,,,,,
28533,2.4,25.1,Ratnapura,,,,,,,,
28534,6.2,24.9,Ratnapura,,,,,,,,
28535,1.4,25,Ratnapura,,,,,,,,
28536,1.5,25.2,Ratnapura,,,,,,,,
28537,0.2,25.7,Ratnapura,,,,,,,,
28538,0,25.7,Ratnapura,,,,,,,,
28539,4.8,25.4,Ratnapura,,,,,,,,
28540,6.9,25.1,Ratnapura,,,,,,,,
28541,15.9,24.9,Ratnapura,,,,,,,,
28542,11.2,25,Ratnapura,,,,,,,,
28543,6.5,25,Ratnapura,,,,,,,,
28544,10.9,24.8,Ratnapura,,,,,,,,
28545,18.9,25.4,Ratnapura,,,,,,,,
28546,5.8,25,Ratnapura,,,,,,,,
28547,8.3,25.1,Ratnapura,,,,,,,,
28548,18.1,25,Ratnapura,,,,,,,,
28549,74.3,25.3,Ratnapura,,,,,,,,
28550,2.6,25.2,Ratnapura,,,,,,,,
28551,14.1,25.4,Ratnapura,,,,,,,,
28552,25.7,24.8,Ratnapura,,,,,,,,
28553,16,25.1,Ratnapura,,,,,,,,
28554,6.9,25.6,Ratnapura,,,,,,,,
28555,4.8,24.6,Ratnapura,,,,,,,,
28556,70.3,24.7,Ratnapura,,,,,,,,
28557,12.8,25.3,Ratnapura,,,,,,,,
28558,1,24.9,Ratnapura,,,,,,,,
28559,0,24.4,Ratnapura,,,,,,,,
28560,1.3,24.4,Ratnapura,,,,,,,,
28561,2.2,24.4,Ratnapura,,,,,,,,
28562,1.9,24.7,Ratnapura,,,,,,,,
28563,2,24.3,Ratnapura,,,,,,,,
28564,0,25.5,Ratnapura,,,,,,,,
28565,0.1,25.8,Ratnapura,,,,,,,,
28566,2.5,25.8,Ratnapura,,,,,,,,
28567,0.6,25,Ratnapura,,,,,,,,
28568,12.1,23.4,Ratnapura,,,,,,,,
28569,3.8,24.5,Ratnapura,,,,,,,,
28570,4.8,24.6,Ratnapura,,,,,,,,
28571,1.8,23.5,Ratnapura,,,,,,,,
28572,0.7,24.5,Ratnapura,,,,,,,,
28573,0,25.8,Ratnapura,,,,,,,,
28574,3.7,24.9,Ratnapura,,,,,,,,
28575,2.6,24.9,Ratnapura,,,,,,,,
28576,30.2,24.6,Ratnapura,,,,,,,,
28577,0.6,25.2,Ratnapura,,,,,,,,
28578,2.1,24.6,Ratnapura,,,,,,,,
28579,0,24.8,Ratnapura,,,,,,,,
28580,0,24.6,Ratnapura,,,,,,,,
28581,2.9,24.2,Ratnapura,,,,,,,,
28582,0.5,24.4,Ratnapura,,,,,,,,
28583,0.2,24.7,Ratnapura,,,,,,,,
28584,6.2,24.7,Ratnapura,,,,,,,,
28585,8.3,24.7,Ratnapura,,,,,,,,
28586,6.4,24.3,Ratnapura,,,,,,,,
28587,27.5,23.9,Ratnapura,,,,,,,,
28588,10.4,24,Ratnapura,,,,,,,,
28589,4.2,24.1,Ratnapura,,,,,,,,
28590,3.2,25,Ratnapura,,,,,,,,
28591,0.6,25.2,Ratnapura,,,,,,,,
28592,4.7,24.9,Ratnapura,,,,,,,,
28593,6.2,23.9,Ratnapura,,,,,,,,
28594,40.2,24.9,Ratnapura,,,,,,,,
28595,11.1,24.5,Ratnapura,,,,,,,,
28596,0.2,25.3,Ratnapura,,,,,,,,
28597,34.9,24.3,Ratnapura,,,,,,,,
28598,9.5,24.3,Ratnapura,,,,,,,,
28599,2.6,25,Ratnapura,,,,,,,,
28600,12.1,24.7,Ratnapura,,,,,,,,
28601,14,24.5,Ratnapura,,,,,,,,
28602,13.1,24.3,Ratnapura,,,,,,,,
28603,12,24.4,Ratnapura,,,,,,,,
28604,2.1,25.5,Ratnapura,,,,,,,,
28605,26.4,24.3,Ratnapura,,,,,,,,
28606,16.2,24.3,Ratnapura,,,,,,,,
28607,50.5,24.2,Ratnapura,,,,,,,,
28608,15.3,24,Ratnapura,,,,,,,,
28609,14,25,Ratnapura,,,,,,,,
28610,25.5,24,Ratnapura,,,,,,,,
28611,15.9,24.4,Ratnapura,,,,,,,,
28612,19.5,23.7,Ratnapura,,,,,,,,
28613,12.7,24.2,Ratnapura,,,,,,,,
28614,6.5,24.7,Ratnapura,,,,,,,,
28615,9.4,24.3,Ratnapura,,,,,,,,
28616,2.2,24.5,Ratnapura,,,,,,,,
28617,0.2,25.2,Ratnapura,,,,,,,,
28618,2.2,25.1,Ratnapura,,,,,,,,
28619,1.5,25.1,Ratnapura,,,,,,,,
28620,0.3,24.8,Ratnapura,,,,,,,,
28621,0,25.1,Ratnapura,,,,,,,,
28622,0,24.7,Ratnapura,,,,,,,,
28623,0.8,23.1,Ratnapura,,,,,,,,
28624,0.1,23.7,Ratnapura,,,,,,,,
28625,2.1,24.9,Ratnapura,,,,,,,,
28626,3.4,24.5,Ratnapura,,,,,,,,
28627,6.8,24.5,Ratnapura,,,,,,,,
28628,35.1,24.5,Ratnapura,,,,,,,,
28629,4.3,24.9,Ratnapura,,,,,,,,
28630,1.5,25.2,Ratnapura,,,,,,,,
28631,10.8,24.6,Ratnapura,,,,,,,,
28632,2.5,24.9,Ratnapura,,,,,,,,
28633,0,24.7,Ratnapura,,,,,,,,
28634,4.5,25.3,Ratnapura,,,,,,,,
28635,2.2,24.9,Ratnapura,,,,,,,,
28636,6,25.1,Ratnapura,,,,,,,,
28637,0,25.6,Ratnapura,,,,,,,,
28638,0,24.6,Ratnapura,,,,,,,,
28639,0.2,24.8,Ratnapura,,,,,,,,
28640,0,25.9,Ratnapura,,,,,,,,
28641,0.3,25.9,Ratnapura,,,,,,,,
28642,0,26.1,Ratnapura,,,,,,,,
28643,0,25.9,Ratnapura,,,,,,,,
28644,0,25.4,Ratnapura,,,,,,,,
28645,0,26.2,Ratnapura,,,,,,,,
28646,0.3,25.9,Ratnapura,,,,,,,,
28647,1.5,25.9,Ratnapura,,,,,,,,
28648,1.1,26.1,Ratnapura,,,,,,,,
28649,2.5,25.6,Ratnapura,,,,,,,,
28650,4.9,25.8,Ratnapura,,,,,,,,
28651,3.8,25.9,Ratnapura,,,,,,,,
28652,0.4,25.5,Ratnapura,,,,,,,,
28653,1.1,25.7,Ratnapura,,,,,,,,
28654,1.1,26.2,Ratnapura,,,,,,,,
28655,0.9,26,Ratnapura,,,,,,,,
28656,0.1,26.6,Ratnapura,,,,,,,,
28657,5.5,24.5,Ratnapura,,,,,,,,
28658,0,25.3,Ratnapura,,,,,,,,
28659,0,25.1,Ratnapura,,,,,,,,
28660,0,25.9,Ratnapura,,,,,,,,
28661,0,25.7,Ratnapura,,,,,,,,
28662,5.3,25.9,Ratnapura,,,,,,,,
28663,5.2,25.8,Ratnapura,,,,,,,,
28664,36.4,25,Ratnapura,,,,,,,,
28665,0.4,25.2,Ratnapura,,,,,,,,
28666,17.6,24.6,Ratnapura,,,,,,,,
28667,4.5,23.9,Ratnapura,,,,,,,,
28668,2.6,25.2,Ratnapura,,,,,,,,
28669,0.3,25.7,Ratnapura,,,,,,,,
28670,0.7,25.2,Ratnapura,,,,,,,,
28671,0.2,25.3,Ratnapura,,,,,,,,
28672,2.6,25,Ratnapura,,,,,,,,
28673,0.1,25.2,Ratnapura,,,,,,,,
28674,1.4,25.2,Ratnapura,,,,,,,,
28675,16.6,24.8,Ratnapura,,,,,,,,
28676,6,24.9,Ratnapura,,,,,,,,
28677,11.6,25,Ratnapura,,,,,,,,
28678,9,25.3,Ratnapura,,,,,,,,
28679,5,25.3,Ratnapura,,,,,,,,
28680,46.2,24.9,Ratnapura,,,,,,,,
28681,7.7,24.3,Ratnapura,,,,,,,,
28682,7.9,25.2,Ratnapura,,,,,,,,
28683,34.8,25.3,Ratnapura,,,,,,,,
28684,17.9,24.8,Ratnapura,,,,,,,,
28685,9.2,24.8,Ratnapura,,,,,,,,
28686,0.1,26,Ratnapura,,,,,,,,
28687,1.4,25.8,Ratnapura,,,,,,,,
28688,1.2,25.4,Ratnapura,,,,,,,,
28689,2.4,25.6,Ratnapura,,,,,,,,
28690,0.9,25.2,Ratnapura,,,,,,,,
28691,0,25.7,Ratnapura,,,,,,,,
28692,0.2,26,Ratnapura,,,,,,,,
28693,1,26.4,Ratnapura,,,,,,,,
28694,0.3,25.6,Ratnapura,,,,,,,,
28695,3.8,25.1,Ratnapura,,,,,,,,
28696,0,25.3,Ratnapura,,,,,,,,
28697,0.5,25.8,Ratnapura,,,,,,,,
28698,0,25.2,Ratnapura,,,,,,,,
28699,4,25.4,Ratnapura,,,,,,,,
28700,7.4,25.2,Ratnapura,,,,,,,,
28701,10,25.4,Ratnapura,,,,,,,,
28702,15.8,25.1,Ratnapura,,,,,,,,
28703,13.2,25.1,Ratnapura,,,,,,,,
28704,12.1,25.4,Ratnapura,,,,,,,,
28705,8.6,24.9,Ratnapura,,,,,,,,
28706,1.5,25.4,Ratnapura,,,,,,,,
28707,2.5,25.4,Ratnapura,,,,,,,,
28708,4.3,25.1,Ratnapura,,,,,,,,
28709,4.7,25.6,Ratnapura,,,,,,,,
28710,4.9,25.4,Ratnapura,,,,,,,,
28711,1.7,25.8,Ratnapura,,,,,,,,
28712,10.8,25.8,Ratnapura,,,,,,,,
28713,1.7,26.2,Ratnapura,,,,,,,,
28714,2.9,26.2,Ratnapura,,,,,,,,
28715,1.9,25.6,Ratnapura,,,,,,,,
28716,2.7,25.5,Ratnapura,,,,,,,,
28717,3.8,25.9,Ratnapura,,,,,,,,
28718,17.4,25.6,Ratnapura,,,,,,,,
28719,13.9,26.1,Ratnapura,,,,,,,,
28720,71.8,25.6,Ratnapura,,,,,,,,
28721,8,25.3,Ratnapura,,,,,,,,
28722,7.1,26,Ratnapura,,,,,,,,
28723,5.4,25.8,Ratnapura,,,,,,,,
28724,4.7,25.6,Ratnapura,,,,,,,,
28725,10.3,25.8,Ratnapura,,,,,,,,
28726,12.5,25.9,Ratnapura,,,,,,,,
28727,17,25.7,Ratnapura,,,,,,,,
28728,6.6,26.2,Ratnapura,,,,,,,,
28729,77.2,25.4,Ratnapura,,,,,,,,
28730,29.6,24.8,Ratnapura,,,,,,,,
28731,5.2,25.9,Ratnapura,,,,,,,,
28732,2.5,25.9,Ratnapura,,,,,,,,
28733,2,26.3,Ratnapura,,,,,,,,
28734,0.4,27,Ratnapura,,,,,,,,
28735,1,26.6,Ratnapura,,,,,,,,
28736,2.4,26.2,Ratnapura,,,,,,,,
28737,8.3,25.6,Ratnapura,,,,,,,,
28738,7,25.2,Ratnapura,,,,,,,,
28739,17.4,25.1,Ratnapura,,,,,,,,
28740,12,25.1,Ratnapura,,,,,,,,
28741,33.3,24.7,Ratnapura,,,,,,,,
28742,31.2,24.2,Ratnapura,,,,,,,,
28743,6.5,25,Ratnapura,,,,,,,,
28744,7.5,25,Ratnapura,,,,,,,,
28745,5.1,24.9,Ratnapura,,,,,,,,
28746,3.6,24.7,Ratnapura,,,,,,,,
28747,4.7,25.4,Ratnapura,,,,,,,,
28748,3.9,25.4,Ratnapura,,,,,,,,
28749,2,25.4,Ratnapura,,,,,,,,
28750,5.7,25.6,Ratnapura,,,,,,,,
28751,14,25,Ratnapura,,,,,,,,
28752,17.7,24.7,Ratnapura,,,,,,,,
28753,11.7,24.7,Ratnapura,,,,,,,,
28754,2.8,25.2,Ratnapura,,,,,,,,
28755,6,25.1,Ratnapura,,,,,,,,
28756,66.7,24.2,Ratnapura,,,,,,,,
28757,12,24.5,Ratnapura,,,,,,,,
28758,3.3,24.9,Ratnapura,,,,,,,,
28759,2.1,25,Ratnapura,,,,,,,,
28760,4.6,24.8,Ratnapura,,,,,,,,
28761,13,24.2,Ratnapura,,,,,,,,
28762,4.2,24.6,Ratnapura,,,,,,,,
28763,5.2,24.7,Ratnapura,,,,,,,,
28764,3.9,25,Ratnapura,,,,,,,,
28765,4.2,25.1,Ratnapura,,,,,,,,
28766,1.5,25.1,Ratnapura,,,,,,,,
28767,1.2,25.3,Ratnapura,,,,,,,,
28768,2.1,25.1,Ratnapura,,,,,,,,
28769,1.8,25.2,Ratnapura,,,,,,,,
28770,7.4,24.6,Ratnapura,,,,,,,,
28771,12.5,24.4,Ratnapura,,,,,,,,
28772,6.6,24.7,Ratnapura,,,,,,,,
28773,5.1,24.9,Ratnapura,,,,,,,,
28774,6,24.5,Ratnapura,,,,,,,,
28775,6.4,24.5,Ratnapura,,,,,,,,
28776,5.2,24.9,Ratnapura,,,,,,,,
28777,3.5,25.1,Ratnapura,,,,,,,,
28778,5.3,25.4,Ratnapura,,,,,,,,
28779,21.5,24.4,Ratnapura,,,,,,,,
28780,5.2,24.8,Ratnapura,,,,,,,,
28781,13,24.9,Ratnapura,,,,,,,,
28782,20.9,24.4,Ratnapura,,,,,,,,
28783,8.1,25.2,Ratnapura,,,,,,,,
28784,3.2,25.2,Ratnapura,,,,,,,,
28785,10.8,24.7,Ratnapura,,,,,,,,
28786,5.8,25,Ratnapura,,,,,,,,
28787,39.1,24.2,Ratnapura,,,,,,,,
28788,13.8,24.1,Ratnapura,,,,,,,,
28789,3.6,24.5,Ratnapura,,,,,,,,
28790,3.5,24.6,Ratnapura,,,,,,,,
28791,2,25.1,Ratnapura,,,,,,,,
28792,2.5,25.1,Ratnapura,,,,,,,,
28793,2,25.4,Ratnapura,,,,,,,,
28794,4.4,25.1,Ratnapura,,,,,,,,
28795,2.8,25.6,Ratnapura,,,,,,,,
28796,3.8,25.1,Ratnapura,,,,,,,,
28797,1.8,25.1,Ratnapura,,,,,,,,
28798,3.1,25.2,Ratnapura,,,,,,,,
28799,2.5,25.1,Ratnapura,,,,,,,,
28800,9.4,24.9,Ratnapura,,,,,,,,
28801,19.3,24.2,Ratnapura,,,,,,,,
28802,7.2,24.3,Ratnapura,,,,,,,,
28803,14.2,24.1,Ratnapura,,,,,,,,
28804,7.3,23.6,Ratnapura,,,,,,,,
28805,2.9,24.6,Ratnapura,,,,,,,,
28806,8.2,24.6,Ratnapura,,,,,,,,
28807,0.6,25.1,Ratnapura,,,,,,,,
28808,1.4,25.1,Ratnapura,,,,,,,,
28809,3.5,25.1,Ratnapura,,,,,,,,
28810,3.9,24.7,Ratnapura,,,,,,,,
28811,6,24.5,Ratnapura,,,,,,,,
28812,2.9,24.6,Ratnapura,,,,,,,,
28813,2.5,24.8,Ratnapura,,,,,,,,
28814,6.8,24.7,Ratnapura,,,,,,,,
28815,11.2,24.3,Ratnapura,,,,,,,,
28816,6.2,24.8,Ratnapura,,,,,,,,
28817,16.2,24.2,Ratnapura,,,,,,,,
28818,12.7,24.4,Ratnapura,,,,,,,,
28819,4.5,24.6,Ratnapura,,,,,,,,
28820,23.7,24.6,Ratnapura,,,,,,,,
28821,8,24.6,Ratnapura,,,,,,,,
28822,11.4,24.7,Ratnapura,,,,,,,,
28823,0.9,24.9,Ratnapura,,,,,,,,
28824,3,24.5,Ratnapura,,,,,,,,
28825,4.3,24.8,Ratnapura,,,,,,,,
28826,3.9,24.4,Ratnapura,,,,,,,,
28827,3.9,24.1,Ratnapura,,,,,,,,
28828,0.5,24.5,Ratnapura,,,,,,,,
28829,2.2,25.1,Ratnapura,,,,,,,,
28830,9.2,24.3,Ratnapura,,,,,,,,
28831,3.8,24.5,Ratnapura,,,,,,,,
28832,1.2,24.7,Ratnapura,,,,,,,,
28833,2.1,24.7,Ratnapura,,,,,,,,
28834,15.4,24.3,Ratnapura,,,,,,,,
28835,17.2,24.2,Ratnapura,,,,,,,,
28836,7.7,24.2,Ratnapura,,,,,,,,
28837,19.7,24.3,Ratnapura,,,,,,,,
28838,27.4,23.8,Ratnapura,,,,,,,,
28839,2.4,24.3,Ratnapura,,,,,,,,
28840,4.3,24.9,Ratnapura,,,,,,,,
28841,7.8,24.6,Ratnapura,,,,,,,,
28842,6.3,24.3,Ratnapura,,,,,,,,
28843,3.5,24.4,Ratnapura,,,,,,,,
28844,5.8,24.1,Ratnapura,,,,,,,,
28845,10.3,24,Ratnapura,,,,,,,,
28846,6.3,24.3,Ratnapura,,,,,,,,
28847,4.9,24.8,Ratnapura,,,,,,,,
28848,5.4,24.6,Ratnapura,,,,,,,,
28849,2.3,25.2,Ratnapura,,,,,,,,
28850,3.7,24.8,Ratnapura,,,,,,,,
28851,0.7,24.9,Ratnapura,,,,,,,,
28852,2.7,24.8,Ratnapura,,,,,,,,
28853,4.9,24.9,Ratnapura,,,,,,,,
28854,5.2,25.1,Ratnapura,,,,,,,,
28855,9.2,24.9,Ratnapura,,,,,,,,
28856,9.4,24.8,Ratnapura,,,,,,,,
28857,9.1,25.2,Ratnapura,,,,,,,,
28858,4.9,25.2,Ratnapura,,,,,,,,
28859,3.1,25.7,Ratnapura,,,,,,,,
28860,7.2,25.4,Ratnapura,,,,,,,,
28861,9.2,24.7,Ratnapura,,,,,,,,
28862,3.6,25.4,Ratnapura,,,,,,,,
28863,6.4,24.9,Ratnapura,,,,,,,,
28864,8.2,25.3,Ratnapura,,,,,,,,
28865,7.7,24.8,Ratnapura,,,,,,,,
28866,22.8,24.3,Ratnapura,,,,,,,,
28867,0.9,24.7,Ratnapura,,,,,,,,
28868,9.4,23.7,Ratnapura,,,,,,,,
28869,0.3,25.2,Ratnapura,,,,,,,,
28870,7.1,25,Ratnapura,,,,,,,,
28871,11.5,23.7,Ratnapura,,,,,,,,
28872,5.5,24.7,Ratnapura,,,,,,,,
28873,4.2,25.1,Ratnapura,,,,,,,,
28874,13.1,24.5,Ratnapura,,,,,,,,
28875,26.3,24.1,Ratnapura,,,,,,,,
28876,3.6,24.6,Ratnapura,,,,,,,,
28877,3.1,25.1,Ratnapura,,,,,,,,
28878,2.9,25.1,Ratnapura,,,,,,,,
28879,1.9,25.1,Ratnapura,,,,,,,,
28880,11.3,24.8,Ratnapura,,,,,,,,
28881,4.3,24.3,Ratnapura,,,,,,,,
28882,6.8,24.5,Ratnapura,,,,,,,,
28883,1.8,24.9,Ratnapura,,,,,,,,
28884,3.4,25.3,Ratnapura,,,,,,,,
28885,7.1,25.1,Ratnapura,,,,,,,,
28886,5.7,24.8,Ratnapura,,,,,,,,
28887,3.9,24.8,Ratnapura,,,,,,,,
28888,4.9,24.7,Ratnapura,,,,,,,,
28889,1.3,25.2,Ratnapura,,,,,,,,
28890,4.8,25,Ratnapura,,,,,,,,
28891,5.1,25,Ratnapura,,,,,,,,
28892,4.3,25.1,Ratnapura,,,,,,,,
28893,0,24.8,Ratnapura,,,,,,,,
28894,1.9,24.7,Ratnapura,,,,,,,,
28895,10.5,24.8,Ratnapura,,,,,,,,
28896,12.9,24.6,Ratnapura,,,,,,,,
28897,7.8,24.2,Ratnapura,,,,,,,,
28898,54.5,24.3,Ratnapura,,,,,,,,
28899,69.1,24,Ratnapura,,,,,,,,
28900,6.7,24.1,Ratnapura,,,,,,,,
28901,6.2,25,Ratnapura,,,,,,,,
28902,19.5,24,Ratnapura,,,,,,,,
28903,8,25.2,Ratnapura,,,,,,,,
28904,26.1,24.5,Ratnapura,,,,,,,,
28905,12.1,24.5,Ratnapura,,,,,,,,
28906,6.6,24.4,Ratnapura,,,,,,,,
28907,13.4,24,Ratnapura,,,,,,,,
28908,24.3,23.9,Ratnapura,,,,,,,,
28909,26.2,23.3,Ratnapura,,,,,,,,
28910,13.6,23.4,Ratnapura,,,,,,,,
28911,1.5,23.6,Ratnapura,,,,,,,,
28912,8.1,24.3,Ratnapura,,,,,,,,
28913,4.7,24.3,Ratnapura,,,,,,,,
28914,3.7,24.4,Ratnapura,,,,,,,,
28915,5.3,24.3,Ratnapura,,,,,,,,
28916,20.4,24.1,Ratnapura,,,,,,,,
28917,20.5,24.3,Ratnapura,,,,,,,,
28918,8.4,24.4,Ratnapura,,,,,,,,
28919,9.3,24.2,Ratnapura,,,,,,,,
28920,6.3,24.1,Ratnapura,,,,,,,,
28921,0,24.3,Ratnapura,,,,,,,,
28922,0,24.3,Ratnapura,,,,,,,,
28923,0,24.6,Ratnapura,,,,,,,,
28924,21,24.5,Ratnapura,,,,,,,,
28925,8.9,24.3,Ratnapura,,,,,,,,
28926,12.3,23.7,Ratnapura,,,,,,,,
28927,5.2,24.8,Ratnapura,,,,,,,,
28928,25.4,24.9,Ratnapura,,,,,,,,
28929,10.8,24.5,Ratnapura,,,,,,,,
28930,5.6,24.5,Ratnapura,,,,,,,,
28931,13.7,24.7,Ratnapura,,,,,,,,
28932,15.4,24.6,Ratnapura,,,,,,,,
28933,2.7,24.9,Ratnapura,,,,,,,,
28934,4.9,25.3,Ratnapura,,,,,,,,
28935,2.5,25.2,Ratnapura,,,,,,,,
28936,5.2,25.2,Ratnapura,,,,,,,,
28937,6.4,24.8,Ratnapura,,,,,,,,
28938,1.2,25.3,Ratnapura,,,,,,,,
28939,2.7,25.5,Ratnapura,,,,,,,,
28940,3.9,24.5,Ratnapura,,,,,,,,
28941,2.8,25.1,Ratnapura,,,,,,,,
28942,0.6,25.7,Ratnapura,,,,,,,,
28943,10.9,25.2,Ratnapura,,,,,,,,
28944,18.1,24.6,Ratnapura,,,,,,,,
28945,20.1,24.4,Ratnapura,,,,,,,,
28946,13.9,23.9,Ratnapura,,,,,,,,
28947,3.8,25.2,Ratnapura,,,,,,,,
28948,1.6,25.2,Ratnapura,,,,,,,,
28949,7.4,25.4,Ratnapura,,,,,,,,
28950,1.9,25.3,Ratnapura,,,,,,,,
